movie_title,username,rating,review_text,processed_text,reference_label,label_annotator_a,label_annotator_b,final_label,label_notes
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lyanhnhi10,9,"Nội dung phim vẫn đỉnh như thường , phim làm tốt các đoạn cao trào . RẤT ĐÁNG ĐỂ XEM . Tuy nhiên , điểm trừ là giọng lồng tiếng của một số nhân vật . ( Trước khi xem phim thì mình cho rằng mọi người hơi khắt khe về vấn đề này , nhưng sau khi xem thì mình thấy giọng lồng chưa tốt thật ) . Về nhân vật đức vua và hoàng hậu , giọng của Long và Salim ở thực tế rất ok , nhưng khi đưa vào phim thì không ổn . Họ chỉ đơn giản là đọc bằng giọng thật của mình , không có sự biến đổi để hợp hơn với phim , không có sự nhấn nhá . Với nhân vật Mairo thì mình thấy giọng chưa đủ nhấn nhá . Nhìn chung là nội dung phim rất ok , giọng lồng một số nhân vật chưa tốt nhưng không ảnh hưởng quá nhiều .","nội dung phim vẫn đỉnh như thường , phim làm tốt các đoạn cao trào . rất đáng để xem . tuy nhiên , điểm trừ là giọng lồng tiếng của một số nhân vật . trước khi xem phim thì mình cho rằng mọi người hơi khắt khe về vấn đề này , nhưng sau khi xem thì mình thấy giọng lồng chưa tốt thật . về nhân vật đức vua và hoàng hậu , giọng của long và salim ở thực tế rất ok , nhưng khi đưa vào phim thì không ổn . họ chỉ đơn giản là đọc bằng giọng thật của mình , không có sự biến đổi để hợp hơn với phim , không có sự nhấn nhá . với nhân vật mairo thì mình thấy giọng chưa đủ nhấn nhá . nhìn chung là nội dung phim rất ok , giọng lồng một số nhân vật chưa tốt nhưng không ảnh hưởng quá nhiều .",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Huỳnh Đạt,10,"tuyệt vời, duy mĩ, hoàn hảo, kiệt tác","tuyệt vời, duy mĩ, hoàn hảo, kiệt tác",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Thành,10,Phim rất cảm động,phim rất cảm động,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Duong23,2,"Phim hay, tất cả các diễn viên chính lồng tiếng hay đúng mạch ký ức tự dưng xuất hiện 3 nv quá tệ hại micro, vua, hoàng hậu tại sao lại chọn người ko chuyên môn giọng lạc quẻ tệ hại. Đang giọng dễ thương, giọng nam cái quất 2 ông bà vua hoàng hậu giọng bắc, lại đều đều quá tệ, còn micro thì giọng đều đều như đọc, tone lại khác buồn ngủ.. chúng tôi tốn tiền xem phim mà bị đoàn phim đem ra làm bàn đạp để nâng đỡ cho con nghệ sĩ hay vài tiktoker .. đúng là tệ","phim hay, tất cả các diễn viên chính lồng tiếng hay đúng mạch ký ức tự dưng xuất hiện 3 nv quá tệ hại micro, vua, hoàng hậu tại sao lại chọn người ko chuyên môn giọng lạc quẻ tệ hại. đang giọng dễ thương, giọng nam cái quất 2 ông bà vua hoàng hậu giọng bắc, lại đều đều quá tệ, còn micro thì giọng đều đều như đọc, tone lại khác buồn ngủ.. chúng tôi tốn tiền xem phim mà bị đoàn phim đem ra làm bàn đạp để nâng đỡ cho con nghệ sĩ hay vài tiktoker .. đúng là tệ",0,0,0,0,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Võ Lê Na,5,"thật sự phim rất hay nhưng lồng tiếng 3 nhân vật hoàng hậu vua mairo QUÁ TỆ, mình thật sự KHÔNG HÀI LÒNG với tư cách là 1 fan của doraemon, không nên vì lần thử sức của những người k có chuyên môn mà làm giảm thậm tệ chất lượng bộ phim như vậy, chúng tôi bỏ tiền ra mua sự hài lòng không phải vì để rút kinh nghiệm cho những diễn viên lồng tiếng phải gọi là nghiệp dư.Coi phim mà mong 3 nhân vật kìa câm moẹ mồm vào tụt cả mood","thật sự phim rất hay nhưng lồng tiếng 3 nhân vật hoàng hậu vua mairo quá tệ, mình thật sự không hài lòng với tư cách là 1 fan của doraemon, không nên vì lần thử sức của những người k có chuyên môn mà làm giảm thậm tệ chất lượng bộ phim như vậy, chúng tôi bỏ tiền ra mua sự hài lòng không phải vì để rút kinh nghiệm cho những diễn viên lồng tiếng phải gọi là nghiệp dư.coi phim mà mong 3 nhân vật kìa câm moẹ mồm vào tụt cả mood",2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Huỳnh Nguyễn,5,"Lồng tiếng quá dở, âm lượng giọng cũng nhỏ nữa, không nghe được","lồng tiếng quá dở, âm lượng giọng cũng nhỏ nữa, không nghe được",2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Trần Minh Vũ,1,lồng tiếng đơ,lồng tiếng đơ,0,0,0,0,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,phạm minh thuận,8,2 bé nhà mình rất thích nhân vật con dơi và công chúa Cler,2 bé nhà mình rất thích nhân vật con dơi và công chúa cler,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Trang,7,"lồng tiếng hơi khó nghe, rạp ồn, phim thì ổn","lồng tiếng hơi khó nghe, rạp ồn, phim thì ổn",3,1,2,2,resolved_by_rating
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,tu nguyen,7,"nhạc to, thoại hơi khó nghe
nhà vệ sinh mùi quá","nhạc to, thoại hơi khó nghe nhà vệ sinh mùi quá",3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Võ Minh Thắng,10,"Phim hay , tuổi thơ lại ùa về . Đi xem nha các bạn ơi, lồng tiếng ổn, nghe cũng vui vui.","phim hay , tuổi thơ lại ùa về . đi xem nha các bạn ơi, lồng tiếng ổn, nghe cũng vui vui.",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Đức Huy,10,phim hay đồ hoạ cực kì đẹp ấn tượng nhạc khơi gợi kỉ niệm cốt truyện tốt,phim hay đồ hoạ cực kì đẹp ấn tượng nhạc khơi gợi kỉ niệm cốt truyện tốt,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Tấn Huy,8,Phim hay ý nghĩa,phim hay ý nghĩa,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,VinhNgoc,9,7☆ cho bản lồng tiếng 9☆ cho phụ đề,7 cho bản lồng tiếng 9 cho phụ đề,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Trịnh Thế Vinh,5,phim hay nhưng phải đi xem một mình nên bớt hay,phim hay nhưng phải đi xem một mình nên bớt hay,2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Phùng Thị Thanh Hoa,10,Phim Khô là hay,phim khô là hay,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,QMeo,10,Hihi phim siu hayy nhé,hihi phim siu hayy nhé,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Đỗ Cẩm Danh,8,"phim hay rất có ý nghĩa về hội họa nghệ thuật, trừ hai điểm về phần âm thanh lồng tiếng","phim hay rất có ý nghĩa về hội hoạ nghệ thuật, trừ hai điểm về phần âm thanh lồng tiếng",3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Đăng Khoa,9,Phim hay có điều tiến độ chậm lại xíu là oke,phim hay có điều tiến độ chậm lại xíu là oke,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Thị Yến,8,Phim vui nhộn âm thanh đã tai. Nội dung hấp dẫn. Nhưng đúng với ý kiến nhiều người là phần lồng tiếng nhà vua và hoàng hậu ko đủ cảm xúc và lệch tone.,phim vui nhộn âm thanh đã tai. nội dung hấp dẫn. nhưng đúng với ý kiến nhiều người là phần lồng tiếng nhà vua và hoàng hậu ko đủ cảm xúc và lệch tone.,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Văn Vũ,5,Lòng tiếng nhân vật quốc vương và hoàng hậu quá chán,lòng tiếng nhân vật quốc vương và hoàng hậu quá chán,2,1,0,1,resolved_by_rating
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,vinagirl99,8,Movie này tớ chưa thấy kịch tính lắm,movie này tớ chưa thấy kịch tính lắm,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Phạm Minh Trí,7,Âm thanh to quá,âm thanh to quá,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Phúc Ấn,6,"mình xem bản lồng tiếng thì thật sự mình hơi thất vọng, kiểu nó tụt hết cảm xúc ấy.","mình xem bản lồng tiếng thì thật sự mình hơi thất vọng, kiểu nó tụt hết cảm xúc ấy.",2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Chung,10,Rất hay nhé,rất hay nhé,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê Mai Trúc My,10,"Má siêu đáng tiền luôn, không, t nghĩ là nó vượt mức pickleball luôn rồi, t coi bản vietsub, t thề đó giờ ra rạp thì phim này là vượt mức kì vọng của t nhất, có thể t sẽ đi coi lại lần nữa. Từ hình ảnh tới âm thanh sống động run người luôn, t không nghĩ phim hoạt hình thôi mà nó sẽ làm t hồi hộp tới vậy. Tuy nhiên thì nhân vật chính - claire, t cảm thấy ẻm không để lại quá nhiều ấn tượng với t. Nhân vật mà lần này t ấn tượng nhất là Chaien, nay ảnh bảnh ác😤 siêu rcm âhhhh","má siêu đáng tiền luôn, không, t nghĩ là nó vượt mức pickleball luôn rồi, t coi bản vietsub, t thề đó giờ ra rạp thì phim này là vượt mức kì vọng của t nhất, có thể t sẽ đi coi lại lần nữa. từ hình ảnh tới âm thanh sống động run người luôn, t không nghĩ phim hoạt hình thôi mà nó sẽ làm t hồi hộp tới vậy. tuy nhiên thì nhân vật chính - claire, t cảm thấy ẻm không để lại quá nhiều ấn tượng với t. nhân vật mà lần này t ấn tượng nhất là chaien, nay ảnh bảnh ác siêu rcm âhhhh",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Trần Thảo,9,"Giọng PAL tệ nma bản Nhật nên cũng được:))) dora dễ thương 1000/10đ
Bắp rang bơ dở",giọng pal tệ nma bản nhật nên cũng được: dora dễ thương 1000 10đ bắp rang bơ dở,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Thu Hiền,7,"Giọng ông vua với hoàng hậu làm mình khó chịu, giọng mairo làm mình nhức đầu bù lại các nhân vật chính và nét vẽ khá dễ thương","giọng ông vua với hoàng hậu làm mình khó chịu, giọng mairo làm mình nhức đầu bù lại các nhân vật chính và nét vẽ khá dễ thương",3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Thiên Ân,10,"Phim rất dễ thương, vui vẻ, hình ảnh và ngôn ngữ rất phù hợp với các bạn nhỏ. Khúc cuối mình suy nghĩ liên tưởng tới bản thân nên thấy thương Doraemon lắm.","phim rất dễ thương, vui vẻ, hình ảnh và ngôn ngữ rất phù hợp với các bạn nhỏ. khúc cuối mình suy nghĩ liên tưởng tới bản thân nên thấy thương doraemon lắm.",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,phan Quốc Trung,9,"Mình cảm thấy đây là bộ phim rất hay, chứa những hoài niệm thơ ấu hy vọng sang năm nếu còn sống thì sẽ đi xem","mình cảm thấy đây là bộ phim rất hay, chứa những hoài niệm thơ ấu hy vọng sang năm nếu còn sống thì sẽ đi xem",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Trần Thúy Vy,10,"Hay , cảm thấy rất thích","hay , cảm thấy rất thích",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Hữu An,10,"Đỉnh nóc, kịch trần, bay phấp phới","đỉnh nóc, kịch trần, bay phấp phới",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Ngọc Như Ý,7,Nội dung phim ấn tượng hơn movie trước khá hay và mong coi lại 3 nhân vật mới của movie này nhé lồng tiếng không cảm xúc không chuyên môn thì đừng nên mời họ làm người lồng tiếng cho sản phẩm kỉ niệm 45 năm này nhé mong rút kinh nghiệm.,nội dung phim ấn tượng hơn movie trước khá hay và mong coi lại 3 nhân vật mới của movie này nhé lồng tiếng không cảm xúc không chuyên môn thì đừng nên mời họ làm người lồng tiếng cho sản phẩm kỉ niệm 45 năm này nhé mong rút kinh nghiệm.,3,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Văn Thành,5,Giọng không hay,giọng không hay,2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Ngô Thị Kiều Trinh,10,"Tốt . Phim hay , hấp dẫn.","tốt . phim hay , hấp dẫn.",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Bùi hương giang,10,"Phim hay, giải trí, ý nghĩa nữa, đáng xem nha mn","phim hay, giải trí, ý nghĩa nữa, đáng xem nha mn",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Thị Diễm Quỳnh,9,"Rất ý nghĩa, có nhiều yếu tố gây hài, +1 động lực học tiếng Nhật","rất ý nghĩa, có nhiều yếu tố gây hài, 1 động lực học tiếng nhật",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,nguyễn trần trình huy,10,"lụy phim lun á , đề cử phim của năm","luỵ phim lun á , đề cử phim của năm",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Trần Lê Hiệp,10,Bỏ qua lồng tiếng thì phim 10 điểm,bỏ qua lồng tiếng thì phim 10 điểm,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Minh Thư,10,"Phim cực kì hay và ý nghĩa. Nét vẽ và đồ họa rất đẹp và rõ , các nhân vật, sự kiện đều mang đến những ý nghĩa riêng và truyền cảm hứng vẽ cho mình. Chứa những đoạn ohim và lời thoại hay, rất xúc động Cực kì hay và tuyệt vời","phim cực kì hay và ý nghĩa. nét vẽ và đồ hoạ rất đẹp và rõ , các nhân vật, sự kiện đều mang đến những ý nghĩa riêng và truyền cảm hứng vẽ cho mình. chứa những đoạn ohim và lời thoại hay, rất xúc động cực kì hay và tuyệt vời",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Hà Vũ Diễm Thuý,5,"Đức vua và hoàng hậu và Mairo lồng tiếng hơi dở 
Đặc biệt là giọng Mairo 
Ko có cảm xúc như đọc vậy 
Còn lại phim hay",đức vua và hoàng hậu và mairo lồng tiếng hơi dở đặc biệt là giọng mairo ko có cảm xúc như đọc vậy còn lại phim hay,2,1,1,1,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Phammaihuong,10,"Hay, cảm động, mình rất thích tình bạn giữa doraemon và nobita","hay, cảm động, mình rất thích tình bạn giữa doraemon và nobita",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Tạ cường,10,Lồng tiếng sượng quá,lồng tiếng sượng quá,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Đinh Nguyễn Trà My,10,Phim hay sỉuuuuuu,phim hay sỉuuuuuu,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Lê quyết toàn thắng,10,Hayyy quaaaa,hayyy quaaaa,4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,NGUYENTHAONGUYEN,10,"Hay , dễ thương quá tr , đoạn kết rất xúc động huhu","hay , dễ thương quá tr , đoạn kết rất xúc động huhu",4,2,2,2,full_agreement
Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh,Nguyễn Việt Trung,10,"Doraemon Movie 44: Nobita Và Cuộc Phiêu Lưu Vào Thế Giới Trong Tranh 
Rất hay",doraemon movie 44: nobita và cuộc phiêu lưu vào thế giới trong tranh rất hay,4,2,2,2,full_agreement
